,life_expectancy,year,adult_mortality,infant_mortality,1-4_mortality,alcohol,hep_b,measles,bmi,polio,health_gov_expendt%,dtp3,hiv_aids,gdp,population,5_19thinness,5_19obesity,hdi,schooling,drinking_water,national_income_capita,health_expenditure%_gdp,obesity_adlts,region_Europe & Central Asia,region_Latin America & Caribbean,region_Middle East & North Africa,region_North America,region_South Asia,region_Sub-Saharan Africa,status_Developing
1342,74.0,2014.0,112.5622,0.01543,0.000635,0.41,98.0,20.0,28.8,98.0,7.45,98.0,0.1,466.94775,8919000.0,3.9,12.2,0.737,13.1,99.03842,19152.836134737438,7.31149,34.3,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1343,74.1,2015.0,111.4631,0.015085,0.000615,0.3009153717715378,99.0,0.0,28.9,99.0,7.150889562804778,99.0,0.1,496.99275,9267000.0,3.9,12.5,0.741,13.1,99.00478,19533.164016941628,7.59316,34.9,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1344,63.9,2000.0,287.44,0.0434,0.001665,6.0,99.0,245.0,25.6,96.0,4.16,97.0,0.1,1229.958,14923000.0,2.7,2.9,0.676,12.1,84.56442,7170.0,4.16031,14.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1345,64.4,2001.0,282.5491,0.03964,0.001535,5.75,95.0,94.0,25.6,95.0,3.47,95.0,0.1,149.926751,14910000.0,2.7,3.0,0.685,12.3,84.94212,8460.0,3.47097,14.4,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1346,64.7,2002.0,276.4935,0.036045,0.0014,5.99,95.0,18.0,25.7,95.0,3.61,95.0,0.1,1658.31146,14976000.0,2.6,3.1,0.7,12.7,85.62772,9530.0,3.6148,14.7,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1347,64.4,2003.0,283.3761,0.03279,0.00126,6.58,99.0,24.0,25.7,99.0,3.7,99.0,0.1,268.123657,15100000.0,2.6,3.2,0.714,13.1,86.31612,10470.0,3.72335,15.1,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1348,64.7,2004.0,288.5735,0.030145,0.00115,6.55,99.0,2204.0,25.7,99.0,3.95,82.0,0.1,2874.288291,15250000.0,2.5,3.4,0.725,13.5,87.0073,11580.0,3.98308,15.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1349,64.6,2005.0,296.6057,0.02799,0.001025,6.94,94.0,16118.0,25.8,99.0,4.7,98.0,0.1,3771.278957,15403000.0,2.5,3.5,0.737,13.9,87.70124,12570.0,3.90173,15.9,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1350,65.0,2006.0,298.841,0.02622,0.00094,7.08,99.0,109.0,25.8,99.0,3.73,99.0,0.1,5291.57565,15551000.0,2.5,3.7,0.747,14.3,88.39791,13900.0,3.39825,16.3,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1351,65.3,2007.0,292.7847,0.0246,0.000835,7.44,94.0,13.0,25.9,94.0,3.19,93.0,0.1,6771.414797,15702000.0,2.4,3.9,0.754,14.7,89.09731,15230.0,2.70315,16.7,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1352,66.6,2008.0,263.7262,0.022795,0.000765,7.6,99.0,20.0,25.9,99.0,3.65,99.0,0.1,8513.564645,15862000.0,2.4,4.1,0.758,14.6,89.7994,15460.0,3.04953,17.1,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1353,67.8,2009.0,240.4836,0.020915,0.00069,6.64,99.0,0.0,26.0,99.0,4.13,98.0,0.1,7165.2775,16043000.0,2.4,4.3,0.758,14.6,90.50419,15990.0,3.49914,17.6,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1354,67.8,2010.0,242.7507,0.018945,0.00064,6.83,99.0,4.0,26.0,98.0,4.42,99.0,0.1,97.649972,16252000.0,2.4,4.6,0.763,14.5,91.21149,16710.0,2.74076,18.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1355,68.5,2011.0,231.5825,0.016995,0.00052,6.63,99.0,127.0,26.1,99.0,4.6,99.0,0.1,11634.42422,16491000.0,2.4,4.8,0.766,14.4,91.92159,17710.0,2.68683,18.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1356,69.1,2012.0,224.3279,0.01499,0.00048,6.82,95.0,55.0,26.1,98.0,4.32,99.0,0.1,12387.18982,16752000.0,2.4,5.2,0.774,14.7,92.63432,18860.0,3.05964,19.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1357,69.5,2013.0,210.6928,0.013255,0.00042,6.48,99.0,73.0,26.2,98.0,4.3,98.0,0.1,1389.8561,17026000.0,2.4,5.5,0.782,15.0,93.30481,20570.0,2.86508,19.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1358,69.9,2014.0,198.8519,0.01186,0.00037,6.29,95.0,321.0,26.3,95.0,4.36,95.0,0.1,1286.56511,17303000.0,2.4,5.8,0.789,15.0,93.88235,14731.113047373387,2.70894,20.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1359,72.0,2015.0,192.4991,0.010705,0.00034,6.067584693481848,98.0,526.0,26.3,98.0,4.525534272713237,98.0,0.1,159.9817,17572000.0,2.4,6.2,0.793,15.0,94.46207,14654.513734593165,3.04575,20.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1360,51.9,2000.0,458.0529,0.06318,0.01047,1.51,58.2993569845155,21002.0,22.0,8.0,4.68,82.0,18.1,43.9797132,31965000.0,9.3,0.5,0.448,8.4,47.3154,1420.0,4.63924,3.2,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1361,51.9,2001.0,464.9523,0.061685,0.009845,1.63,31.554987779329622,11304.0,22.1,77.0,4.62,8.0,16.9,41.7763612,32849000.0,9.1,0.6,0.447,8.4,48.04586,1470.0,4.80369,3.4,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1362,52.1,2002.0,467.7048,0.060555,0.009325,1.66,84.0,766.0,22.2,83.0,4.54,84.0,15.7,395.8493511,33752000.0,9.0,0.6,0.451,8.5,48.77066,1460.0,4.95864,3.6,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1363,52.4,2003.0,466.3215,0.059455,0.008865,1.49,73.0,65.0,22.2,75.0,4.45,73.0,14.5,436.6875357,34679000.0,8.9,0.7,0.45,8.2,49.48969,1490.0,5.16912,3.8,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1364,53.0,2004.0,459.0289,0.05792,0.00838,1.43,73.0,20.0,22.3,73.0,4.29,73.0,13.2,458.8843551,35635000.0,8.8,0.8,0.461,8.9,50.20282,1570.0,5.34495,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1365,54.1,2005.0,437.6649,0.055615,0.007855,1.82,76.0,153.0,22.4,7.0,4.36,76.0,11.6,519.7999346,36625000.0,8.7,0.8,0.474,9.6,50.90902,1690.0,5.31436,4.2,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1366,55.3,2006.0,410.4331,0.052965,0.007315,1.76,8.0,1847.0,22.5,77.0,4.24,8.0,10.3,697.66385,37649000.0,8.6,0.9,0.483,9.7,51.60912,1800.0,5.87345,4.4,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1367,56.8,2007.0,371.6676,0.050185,0.00676,1.97,81.0,1516.0,22.6,76.0,4.8,81.0,9.1,839.181117,38706000.0,8.5,1.0,0.494,10.1,52.30302,1920.0,5.99707,4.6,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1368,57.9,2008.0,343.9401,0.04664,0.00616,1.71,88.0,1282.0,22.7,88.0,3.9,88.0,6.4,916.8992515,39792000.0,8.4,1.1,0.506,10.4,52.99059,1940.0,6.04985,4.9,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1369,59.1,2009.0,313.7362,0.04462,0.00559,1.86,88.0,1218.0,22.8,89.0,4.17,88.0,5.0,92.816252,40902000.0,8.3,1.2,0.514,10.7,53.67088,1950.0,6.0278,5.1,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1370,63.0,2010.0,285.2959,0.043125,0.005225,1.73,9.0,95.0,22.8,9.0,3.97,9.0,4.3,967.34773,42031000.0,8.2,1.4,0.523,11.1,54.34464,2030.0,6.11675,5.4,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1371,61.2,2011.0,265.0175,0.042065,0.004855,1.8,96.0,2395.0,22.9,97.0,5.23,96.0,3.4,987.4453967,43178000.0,8.1,1.5,0.53,11.1,55.01381,2110.0,5.8117,5.6,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1372,62.1,2012.0,245.0035,0.041795,0.0045,1.81,94.0,0.0,23.0,94.0,5.49,94.0,3.0,1155.2582,44343000.0,8.0,1.6,0.536,11.1,55.67772,2180.0,5.6137,5.9,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1373,62.6,2013.0,241.2489,0.04135,0.00424,1.84,93.0,190.0,23.1,94.0,5.57,87.0,3.0,1229.114798,45520000.0,7.9,1.8,0.541,11.1,56.33693,2250.0,5.51942,6.2,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1374,62.9,2014.0,238.7097,0.04036,0.004005,0.01,92.0,354.0,23.2,93.0,5.72,92.0,2.9,1335.6458,46700000.0,7.8,1.9,0.546,11.1,56.9904,5754.212151495176,5.45934,6.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1375,63.4,2015.0,231.7048,0.03876,0.00379,2.0599615019589237,89.0,95.0,23.3,83.0,5.327188133942116,89.0,2.8,1349.97144,47878000.0,7.8,2.1,0.55,11.1,57.6383,6482.821546385767,5.21939,6.8,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1376,64.1,2000.0,221.9965,0.05494,0.004735,0.46,9.0,0.0,28.7,9.0,8.12,9.0,0.1,796.7937634,84000.0,0.2,9.5,0.0,10.0,50.02758,2320.0,8.645,34.9,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1377,64.3,2001.0,219.2323,0.058195,0.004325,0.6,85.0,0.0,28.8,88.0,9.0,85.0,0.1,734.9492461,86000.0,0.2,10.3,0.0,10.4,51.29749,2510.0,12.32934,35.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1378,64.6,2002.0,216.9157,0.064005,0.004265,0.49,79.0,0.0,28.9,96.0,9.1,77.0,0.1,826.58554,87000.0,0.2,11.1,0.0,11.7,52.56739,2330.0,11.90128,36.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1379,64.7,2003.0,215.2543,0.07195,0.00438,0.5,73.0,0.0,29.0,79.0,9.98,7.0,0.1,115.3865,89000.0,0.2,11.9,0.0,11.6,53.8373,2290.0,10.66935,37.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1380,64.8,2004.0,213.9508,0.078845,0.00437,0.48,67.0,0.0,29.1,61.0,1.39,62.0,0.1,113.6286,90000.0,0.2,12.7,0.0,12.4,55.1072,2390.0,12.42029,38.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1381,64.9,2005.0,212.8743,0.07847,0.004385,0.6,5.0,0.0,29.2,74.0,1.6,79.0,0.1,1214.556667,92000.0,0.2,13.6,0.0,12.2,56.37711,2420.0,11.50769,38.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1382,65.0,2006.0,211.9258,0.06981,0.004735,0.76,88.0,0.0,29.3,86.0,1.93,86.0,0.1,1151.555618,94000.0,0.2,14.4,0.576,12.1,57.64701,2350.0,11.57651,39.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1383,65.0,2007.0,210.9314,0.058435,0.004785,0.68,96.0,0.0,29.3,93.0,13.66,94.0,0.1,1357.632211,97000.0,0.2,15.3,0.574,11.8,58.91692,2480.0,11.35285,40.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1384,65.1,2008.0,209.775,0.049735,0.004455,0.46,83.0,0.0,29.4,74.0,12.23,82.0,0.1,1413.3234,99000.0,0.2,16.1,0.572,11.6,60.18682,2570.0,14.07539,40.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1385,65.2,2009.0,208.5533,0.043885,0.00421,0.54,86.0,0.0,29.5,84.0,12.24,86.0,0.1,1297.285141,101000.0,0.1,16.9,0.576,11.9,61.45673,2430.0,13.43941,41.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1386,65.3,2010.0,207.2804,0.041195,0.00391,0.48,91.0,0.0,29.6,95.0,1.52,91.0,0.1,1493.1651,103000.0,0.1,17.8,0.584,11.9,62.72663,2390.0,9.20725,42.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1387,65.5,2011.0,205.9777,0.04109,0.003555,0.53,95.0,0.0,29.7,95.0,1.42,99.0,0.1,1692.613277,105000.0,0.1,18.6,0.585,11.9,63.99654,2390.0,8.58405,42.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1388,65.7,2012.0,204.5693,0.04286,0.003335,0.01,94.0,0.0,29.7,92.0,1.37,94.0,0.1,1763.815497,106000.0,0.1,19.5,0.581,11.9,65.26645,2660.0,8.59842,43.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1389,65.8,2013.0,202.9958,0.04577,0.00332,0.01,95.0,0.0,29.8,91.0,1.15,95.0,0.1,1724.361737,108000.0,0.1,20.4,0.589,11.9,66.53635,2780.0,9.46005,44.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1390,66.1,2014.0,201.2068,0.048605,0.00326,0.01,75.0,0.0,29.9,79.0,1.21,75.0,0.1,1684.54274,109000.0,0.1,21.2,0.597,11.9,67.80626,21247.11144591563,9.93769,44.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1391,66.3,2015.0,199.2217,0.050165,0.003245,-0.15651645231164935,82.0,0.0,30.0,8.0,7.319782142481472,78.0,0.1,1424.483611,111000.0,0.1,22.1,0.586,11.9,69.07616,19340.544627853065,7.98819,45.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1392,73.2,2000.0,93.57471,0.00986,0.000405,0.01,95.0,6.0,28.3,94.0,2.51,98.0,0.1,18389.38433,2045000.0,3.2,17.7,0.786,14.1,100.0,75580.0,2.51491,29.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1393,73.2,2001.0,92.40391,0.009905,0.0004,0.01,99.0,0.0,28.4,99.0,3.61,99.0,0.1,1654.96761,2103000.0,3.2,18.1,0.786,14.0,100.0,72590.0,3.60883,30.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1394,73.3,2002.0,91.24981,0.010445,0.00041,0.01,99.0,0.0,28.4,99.0,3.56,99.0,0.1,17789.41981,2137000.0,3.2,18.5,0.785,13.9,100.0,69980.0,3.57235,30.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1395,73.4,2003.0,90.18487,0.011365,0.000405,0.03,99.0,0.0,28.5,99.0,3.23,99.0,0.1,2271.56961,2162000.0,3.1,18.8,0.788,14.1,100.0,79780.0,3.23327,31.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1396,73.5,2004.0,89.13409,0.012045,0.00045,0.02,94.0,23.0,28.6,98.0,2.76,98.0,0.1,26921.8278,2200000.0,3.1,19.2,0.791,14.4,100.0,88870.0,2.75732,31.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1397,73.6,2005.0,87.93832,0.0121,0.00045,0.01,99.0,10.0,28.7,99.0,2.38,99.0,0.1,3549.26132,2270000.0,3.1,19.6,0.789,14.2,100.0,96720.0,2.37762,32.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1398,73.6,2006.0,87.16492,0.01181,0.000445,0.01,99.0,0.0,28.7,99.0,2.25,99.0,0.1,42717.55725,2374000.0,3.1,19.9,0.787,14.1,100.0,103600.0,2.25314,32.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1399,73.7,2007.0,86.16264,0.01101,0.000445,0.03,99.0,0.0,28.8,99.0,2.13,99.0,0.1,45793.97614,2504000.0,3.2,20.3,0.787,13.9,100.0,106670.0,2.13314,33.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1400,73.8,2008.0,85.35028,0.00997,0.000435,0.03,99.0,0.0,28.9,99.0,1.93,99.0,0.1,55571.9986,2656000.0,3.2,20.6,0.787,13.8,100.0,102020.0,1.93337,33.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1401,73.9,2009.0,84.88839,0.009135,0.000415,0.1,99.0,0.0,29.0,99.0,3.87,99.0,0.1,37567.3121,2821000.0,3.2,20.9,0.788,13.6,100.0,91900.0,3.86936,34.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1402,74.0,2010.0,84.08617,0.00851,0.000405,0.01,99.0,13.0,29.0,98.0,2.76,98.0,0.1,38497.61696,2992000.0,3.3,21.2,0.79,13.5,100.0,86560.0,2.75704,34.6,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1403,74.2,2011.0,83.5024,0.008225,0.000365,0.02,99.0,32.0,29.1,99.0,2.62,99.0,0.1,48268.5912,3168000.0,3.3,21.5,0.792,13.4,100.0,88170.0,2.61808,35.1,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1404,74.3,2012.0,82.71383,0.007995,0.000365,0.01,98.0,27.0,29.2,98.0,2.57,98.0,0.1,51264.7134,3349000.0,3.3,21.8,0.794,13.2,100.0,73270.79845919854,2.57379,35.6,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1405,74.5,2013.0,82.0862,0.00795,0.000315,0.01,99.0,62.0,29.3,99.0,2.56,99.0,0.1,48399.9581,3526000.0,3.3,22.0,0.796,13.1,100.0,71955.78041290422,2.58544,36.2,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1406,74.6,2014.0,81.04713,0.007835,0.00032,0.01,96.0,55.0,29.4,94.0,3.4,95.0,0.1,42996.4812,3691000.0,3.4,22.3,0.787,13.0,100.0,68769.02653309984,3.19758,36.8,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1407,74.7,2015.0,80.47378,0.00775,0.000305,0.6495301550312149,99.0,18.0,29.5,99.0,4.798961148925876,99.0,0.1,28975.418,3836000.0,3.4,22.6,0.799,13.3,100.0,61286.55809916763,4.01474,37.4,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1408,66.6,2000.0,227.5244,0.04289,0.001925,2.13,44.0,16.0,24.7,99.0,4.68,99.0,0.1,-3574.498461558047,4921000.0,3.7,1.3,0.586,11.4,80.60384,1550.0,4.41415,9.6,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1409,67.2,2001.0,219.3736,0.04108,0.001785,2.62,57.0,17.0,24.8,99.0,4.79,99.0,0.1,-2152.3824407060747,4963000.0,3.6,1.4,0.593,11.8,80.60341,1690.0,4.27703,9.9,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1410,66.7,2002.0,216.7564,0.04002,0.001665,3.31,99.0,2.0,24.9,99.0,5.43,98.0,0.1,-2514.4201196973154,4991000.0,3.6,1.4,0.601,12.1,81.10655,1700.0,4.5922,10.2,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1411,66.6,2003.0,217.0948,0.039215,0.001585,3.52,99.0,6.0,25.0,98.0,5.43,98.0,0.1,-1878.7032104363607,5014000.0,3.5,1.5,0.602,12.2,81.6095,1850.0,5.82382,10.6,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1412,67.1,2004.0,216.5718,0.03826,0.001495,3.41,99.0,8.0,25.1,98.0,5.57,99.0,0.1,-1634.592422492744,5039000.0,3.5,1.6,0.609,12.5,82.11266,1980.0,6.20281,10.9,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1413,66.9,2005.0,222.8069,0.036735,0.00142,2.81,97.0,53.0,25.2,98.0,5.82,98.0,0.1,-1317.0942625925818,5075000.0,3.4,1.7,0.612,12.4,82.57237,2040.0,7.45011,11.3,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1414,66.7,2006.0,232.9046,0.03488,0.00133,2.48,9.0,27.0,25.4,93.0,6.73,92.0,0.1,904.7720169421227,5124000.0,3.4,1.8,0.613,12.5,83.03161,2180.0,8.31184,11.7,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1415,67.2,2007.0,230.2501,0.032625,0.001205,2.77,94.0,40.0,25.5,94.0,6.87,94.0,0.1,-1225.1409703436366,5184000.0,3.3,1.9,0.618,12.6,83.48999,2420.0,6.93211,12.1,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1416,67.6,2008.0,217.8095,0.03012,0.001115,2.53,97.0,16.0,25.6,95.0,6.7,95.0,0.2,-1325.9844532802817,5255000.0,3.3,2.1,0.624,12.6,83.94771,2590.0,6.52512,12.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1417,68.5,2009.0,203.6935,0.027725,0.001,2.39,96.0,1.0,25.7,96.0,6.79,95.0,0.1,-911.945006925991,5335000.0,3.3,2.2,0.629,12.4,84.40495,2640.0,6.89873,13.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1418,68.8,2010.0,208.726,0.025685,0.000915,2.73,96.0,0.0,25.8,88.0,6.66,96.0,0.1,-1170.8579909720575,5422000.0,3.3,2.4,0.631,12.2,84.8657,2560.0,6.95027,13.4,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1419,69.4,2011.0,195.8185,0.02394,0.00082,3.28,96.0,222.0,26.0,94.0,6.18,96.0,0.2,-981.7554517818498,5518000.0,3.3,2.6,0.632,12.1,85.32988,2670.0,7.10729,13.9,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1420,69.9,2012.0,189.2482,0.0223,0.000765,0.01,96.0,0.0,26.1,94.0,6.97,96.0,0.1,-833.9027237831615,5622000.0,3.3,2.8,0.638,12.3,85.79738,2860.0,8.50966,14.4,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1421,77.0,2013.0,183.1073,0.020935,0.000705,0.01,97.0,1.0,26.2,97.0,6.68,97.0,0.1,-844.1420206235198,5731000.0,3.3,3.0,0.647,12.5,86.26759,3070.0,8.18745,14.9,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1422,78.0,2014.0,174.6864,0.019825,0.000655,0.01,96.0,318.0,26.4,95.0,6.48,96.0,0.1,1870.4467694871419,5845000.0,3.3,3.3,0.656,12.8,86.73149,7869.686818290309,7.35766,15.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1423,71.1,2015.0,167.4376,0.019005,0.0006,5.378246635801872,97.0,17779.0,26.5,97.0,6.682044352947855,97.0,0.1,4323.682360779581,5959000.0,3.3,3.5,0.662,13.0,87.07851,9234.791029003802,7.14931,16.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1424,58.1,2000.0,277.634,0.09246,0.00933,5.16,41.63207158772457,332.0,21.1,57.0,3.41,51.0,0.1,1036.101735052449,5324000.0,10.6,0.8,0.459,8.0,46.51606,1770.0,4.27514,1.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1425,58.7,2001.0,271.1744,0.0893,0.009015,3.13,44.34259852915625,94.0,21.2,55.0,4.32,52.0,0.1,831.6121094325208,5410000.0,10.5,0.9,0.463,8.0,48.82481,1890.0,4.29032,1.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1426,59.3,2002.0,264.9186,0.085655,0.0086,3.33,46.233360135442354,2070.0,21.3,55.0,4.4,53.0,0.1,722.1115237860067,5493000.0,10.4,1.0,0.468,8.0,51.12482,2010.0,3.69751,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1427,59.8,2003.0,258.8237,0.081605,0.00819,3.41,5.0,1810.0,21.4,52.0,4.91,49.0,0.1,2070.134478745458,5577000.0,10.3,1.1,0.477,8.3,53.41333,2100.0,4.47921,2.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1428,64.0,2004.0,252.4545,0.07746,0.00777,3.53,45.0,1491.0,21.5,46.0,4.54,45.0,0.2,720.5617766625655,5662000.0,10.2,1.3,0.485,8.6,55.69015,2300.0,3.54057,2.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1429,61.0,2005.0,245.8318,0.07365,0.00733,3.68,49.0,295.0,21.6,5.0,4.32,49.0,0.2,620.2533039831906,5752000.0,10.1,1.5,0.494,8.7,57.88626,2550.0,3.33673,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1430,61.5,2006.0,239.992,0.070085,0.00696,3.69,57.0,58.0,21.7,56.0,4.14,57.0,0.2,284.36768304850557,5846000.0,10.0,1.6,0.503,9.0,59.94119,2710.0,2.93201,2.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1431,62.1,2007.0,233.8803,0.06666,0.00654,5.0,5.0,1678.0,21.8,46.0,4.14,5.0,0.2,1691.8730432183656,5945000.0,9.9,1.8,0.509,9.0,61.98684,3000.0,3.15346,2.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1432,62.6,2008.0,228.4353,0.06327,0.00618,5.1,61.0,174.0,22.0,6.0,2.77,61.0,0.2,88.42116205822094,6047000.0,9.8,2.0,0.518,9.2,64.0238,3190.0,2.76727,3.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1433,63.1,2009.0,223.2817,0.06047,0.00581,5.18,67.0,78.0,22.1,67.0,3.77,67.0,0.2,499.2105906215438,6149000.0,9.6,2.3,0.525,9.4,66.05057,3450.0,3.463,3.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1434,63.6,2010.0,218.1363,0.058155,0.00549,5.95,74.0,153.0,22.2,76.0,2.75,74.0,0.3,74.96257241323474,6249000.0,9.5,2.5,0.535,9.6,68.06745,3580.0,2.91155,3.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1435,64.0,2011.0,213.8914,0.05674,0.00511,5.39,78.0,113.0,22.3,79.0,2.2,78.0,0.3,-526.302643346251,6348000.0,9.4,2.8,0.542,9.9,70.07413,3840.0,1.94458,3.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1436,64.4,2012.0,209.2666,0.05584,0.004845,0.01,79.0,32.0,22.4,78.0,2.12,79.0,0.3,-1530.6156946537958,6445000.0,9.2,3.1,0.554,10.2,72.07056,4170.0,2.07638,4.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1437,64.9,2013.0,205.1459,0.05535,0.0046,0.01,87.0,71.0,22.6,86.0,2.0,87.0,0.3,-1557.3333419142873,6541000.0,9.1,3.5,0.563,10.4,74.05544,4570.0,2.39985,4.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1438,65.3,2014.0,200.8204,0.054585,0.004405,0.01,88.0,339.0,22.7,88.0,1.87,88.0,0.2,4789.948003838392,6640000.0,9.0,3.8,0.573,10.6,76.02924,14791.011135325512,2.29846,4.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1439,65.7,2015.0,196.6613,0.053465,0.00416,0.41534453195765764,89.0,56.0,22.8,89.0,3.2576596846776056,89.0,0.2,5459.572790611448,6741000.0,8.9,4.2,0.582,10.8,77.99142,15186.213997435429,2.45366,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1440,71.0,2000.0,217.2358,0.01282,0.000735,7.13,95.0,0.0,25.6,96.0,6.0,96.0,0.1,3352.731296,2384000.0,2.9,3.6,0.716,13.7,97.81055,8050.0,5.44782,19.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1441,69.9,2001.0,228.6754,0.011305,0.000665,6.68,96.0,1.0,25.6,97.0,6.17,97.0,0.1,3572.8513,2359000.0,2.8,3.7,0.728,14.2,97.80708,9020.0,5.77847,19.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1442,73.0,2002.0,221.0455,0.01017,0.00062,7.44,98.0,0.0,25.7,98.0,6.29,97.0,0.1,4132.34927,2333000.0,2.8,3.8,0.746,14.8,97.85539,10020.0,5.76919,19.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0
